,PRICE_NEW,BRANDNAME,KM_INT,FUEL,BODY,GEARBOX,DRIVE,COLOR,AGE,ENGINERANGE
2878,5650000,Hyundai,18000.0,Petrol,SUV,Automatic,4WD,White,2,1001-1500(cc)
2879,5600000,Hyundai,15000.0,Petrol,SUV,Manual,2WD,White,2,1001-1500(cc)
2880,3600000,Hyundai,35000.0,Petrol,SUV,Manual,2WD,White,2,1001-1500(cc)
2881,5200000,Hyundai,15000.0,Petrol,SUV,Manual,2WD,White,2,1001-1500(cc)
2882,5900000,Hyundai,37000.0,Petrol,SUV,Automatic,2WD,White,2,1001-1500(cc)
2885,3100000,Hyundai,24000.0,Petrol,Hatchback,Manual,4WD,Black,1,1001-1500(cc)
2886,12300000,Hyundai,1500.0,Petrol,SUV,Automatic,2WD,Gray,1,1501-2000(cc)
2888,2750000,Hyundai,5300.0,Petrol,Hatchback,Manual,2WD,Silver,1,1001-1500(cc)
2890,3999000,Hyundai,12000.0,Petrol,SUV,Manual,2WD,White,1,1001-1500(cc)
2969,2000000,Ford,48000.0,Petrol,Hatchback,Manual,2WD,Silver,15,1001-1500(cc)
2970,3500000,Ford,97000.0,Diesel,SUV,Manual,4WD,Black,13,2001-2500(cc)
2971,1025000,Ford,36000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2972,1000000,Ford,87000.0,Petrol,Hatchback,Manual,2WD,Gray,13,1001-1500(cc)
2973,900000,Ford,67000.0,Petrol,Hatchback,Manual,2WD,Silver,13,1001-1500(cc)
2975,990000,Ford,40000.0,Petrol,Hatchback,Manual,2WD,White,13,1001-1500(cc)
2976,1000000,Ford,59777.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2978,950000,Ford,43000.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2979,925000,Ford,60000.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2980,1050000,Ford,75000.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2981,950000,Ford,61900.0,Petrol,SUV,Manual,2WD,Gray,12,1001-1500(cc)
2982,925000,Ford,69000.0,Petrol,Hatchback,Manual,2WD,Gray,12,1001-1500(cc)
2983,1150000,Ford,73000.0,Petrol,Sedan,Manual,2WD,Silver,12,1501-2000(cc)
2984,900000,Ford,52000.0,Petrol,Hatchback,Manual,2WD,White,12,1001-1500(cc)
2985,950000,Ford,55000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,11,1001-1500(cc)
2987,2500000,Ford,67000.0,Diesel,Pickup,Manual,4WD,Blue,11,2001-2500(cc)
2988,1025000,Ford,83000.0,Petrol,Hatchback,Manual,2WD,Blue,11,1001-1500(cc)
2989,999999,Ford,57000.0,Petrol,Hatchback,Manual,2WD,Gray,11,1001-1500(cc)
2990,1975000,Ford,47300.0,Petrol,Sedan,Automatic,2WD,Gray,11,1001-1500(cc)
2991,1050000,Ford,62000.0,Diesel,Hatchback,Manual,2WD,Red,11,1001-1500(cc)
2992,1475000,Ford,61000.0,Petrol,Sedan,Manual,2WD,Red,11,1501-2000(cc)
2994,1050000,Ford,57000.0,Petrol,SUV,Automatic,2WD,Silver,11,1001-1500(cc)
2995,1300000,Ford,90000.0,Petrol,Sedan,Manual,2WD,Silver,10,1001-1500(cc)
2996,1300000,Ford,30000.0,Petrol,Hatchback,Manual,2WD,Silver,10,1001-1500(cc)
2998,1000000,Ford,79000.0,Diesel,Hatchback,Manual,2WD,White,11,1001-1500(cc)
2999,1345000,Ford,45200.0,Petrol,Sedan,Manual,2WD,White,11,1001-1500(cc)
3000,1090000,Ford,60000.0,Petrol,Hatchback,Manual,2WD,White,11,1001-1500(cc)
3001,4000000,Ford,40000.0,Petrol,SUV,Automatic,4WD,White,11,2001-2500(cc)
3003,1075000,Ford,82000.0,Petrol,Hatchback,Manual,2WD,White,11,1001-1500(cc)
3005,1025000,Ford,40000.0,Petrol,SUV,Manual,4WD,Other Colors,10,1001-1500(cc)
3006,4050000,Ford,22000.0,Diesel,SUV,Manual,2WD,Blue,10,1001-1500(cc)
3008,850000,Ford,69000.0,Petrol,Hatchback,Manual,2WD,Blue,10,1001-1500(cc)
3009,2000000,Ford,70000.0,Petrol,Hatchback,Manual,4WD,Blue,9,0-1000(cc)
3011,1150000,Ford,14000.0,Petrol,Hatchback,Manual,2WD,Other Colors,10,1001-1500(cc)
3012,1900000,Ford,45000.0,Petrol,SUV,Manual,2WD,Maroon,10,0-1000(cc)
3013,1700000,Ford,51000.0,Petrol,SUV,Automatic,2WD,Other Colors,10,1001-1500(cc)
3018,1675000,Ford,52000.0,Petrol,SUV,Manual,2WD,Silver,10,1001-1500(cc)
3019,1200000,Ford,55000.0,Petrol,Sedan,Manual,4WD,Silver,10,1001-1500(cc)
3020,1500000,Ford,47471.0,Petrol,Hatchback,Manual,2WD,Silver,10,1001-1500(cc)
3021,2350000,Ford,75000.0,Petrol,SUV,Manual,2WD,Silver,10,0-1000(cc)
3023,1700000,Ford,46000.0,Diesel,SUV,Manual,2WD,White,10,1001-1500(cc)
3024,1350000,Ford,70000.0,Diesel,Sedan,Manual,2WD,White,10,1001-1500(cc)
3025,1150000,Ford,52000.0,Petrol,Hatchback,Manual,2WD,White,10,1001-1500(cc)
3027,1025000,Ford,60000.0,Petrol,Hatchback,Automatic,2WD,White,10,1001-1500(cc)
3030,1850000,Ford,53000.0,Diesel,SUV,Manual,2WD,Black,9,1001-1500(cc)
3032,1450000,Ford,40000.0,Petrol,Hatchback,Manual,2WD,Black,8,1001-1500(cc)
3033,3700000,Ford,80000.0,Diesel,Pickup,Manual,4WD,Blue,9,2901-above(cc)
3035,1200000,Ford,42000.0,Petrol,Hatchback,Manual,2WD,Gray,9,1001-1500(cc)
3036,1050000,Ford,56000.0,Petrol,Hatchback,Manual,2WD,Other Colors,9,1001-1500(cc)
3039,2350000,Ford,65000.0,Diesel,SUV,Manual,2WD,Silver,9,1001-1500(cc)
3040,1275000,Ford,76000.0,Diesel,Sedan,Manual,2WD,Silver,9,1001-1500(cc)
3042,1200000,Ford,90000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
3044,1850000,Ford,40000.0,Petrol,SUV,Manual,2WD,Silver,9,1001-1500(cc)
3045,1425000,Ford,54000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
3046,1875000,Ford,50000.0,Petrol,SUV,Manual,2WD,Silver,9,1501-2000(cc)
3047,1425000,Ford,57000.0,Petrol,Hatchback,Manual,2WD,Silver,9,1001-1500(cc)
3048,1650000,Ford,73000.0,Diesel,SUV,Manual,2WD,White,9,1001-1500(cc)
3050,850000,Ford,60000.0,Diesel,Hatchback,Manual,2WD,White,9,1001-1500(cc)
3051,1199900,Ford,45000.0,Petrol,Hatchback,Manual,2WD,White,9,1001-1500(cc)
3052,1224999,Ford,55000.0,Petrol,Hatchback,Manual,2WD,White,9,1001-1500(cc)
3053,1925000,Ford,41000.0,Petrol,SUV,Automatic,2WD,White,9,1001-1500(cc)
3054,2150000,Ford,44958.0,Petrol,SUV,Manual,2WD,White,9,1001-1500(cc)
3055,1900000,Ford,28500.0,Petrol,SUV,Manual,2WD,White,9,1001-1500(cc)
3056,1375000,Ford,71000.0,Petrol,Hatchback,Automatic,2WD,White,9,1001-1500(cc)
3059,1800000,Ford,62000.0,Petrol,SUV,Manual,2WD,Gray,8,1001-1500(cc)
3061,1575000,Ford,485780.0,Petrol,Sedan,Manual,2WD,Gray,8,1001-1500(cc)
3062,1550000,Ford,32000.0,Petrol,Hatchback,Automatic,4WD,Gray,8,1001-1500(cc)
3063,2225000,Ford,44000.0,Petrol,SUV,Automatic,2WD,Other Colors,8,1001-1500(cc)
3064,1999999,Ford,56000.0,Petrol,Sedan,Manual,2WD,Other Colors,8,1001-1500(cc)
3066,4875000,Ford,65000.0,Diesel,Pickup,Manual,4WD,Red,8,2001-2500(cc)
3067,1949000,Ford,67000.0,Petrol,SUV,Manual,2WD,Red,8,1001-1500(cc)
3068,1975000,Ford,27000.0,Petrol,SUV,Manual,2WD,Red,8,1001-1500(cc)
3069,2000000,Ford,60000.0,Diesel,SUV,Manual,2WD,Silver,8,1001-1500(cc)
3070,2100000,Ford,51000.0,Diesel,SUV,Manual,2WD,Silver,8,1001-1500(cc)
3071,1050000,Ford,75000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
3072,2200000,Ford,44000.0,Petrol,SUV,Automatic,2WD,Silver,8,1001-1500(cc)
3073,2300000,Ford,52000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
3075,3800000,Ford,17000.0,Petrol,SUV,Automatic,2WD,Silver,8,1001-1500(cc)
3076,1500000,Ford,54000.0,Petrol,Hatchback,Manual,2WD,Silver,8,1001-1500(cc)
3077,1950000,Ford,54000.0,Petrol,SUV,Manual,2WD,Silver,8,1001-1500(cc)
3078,2799999,Ford,25000.0,Petrol,SUV,Manual,2WD,Silver,7,1001-1500(cc)
3080,5750000,Ford,50000.0,Diesel,Pickup,Automatic,4WD,Other Colors,8,2901-above(cc)
3081,2275000,Ford,68000.0,Petrol,SUV,Manual,2WD,White,8,1001-1500(cc)
3082,1124999,Ford,80000.0,Petrol,SUV,Automatic,4WD,White,8,1001-1500(cc)
3083,2150000,Ford,44000.0,Petrol,SUV,Automatic,4WD,White,8,1001-1500(cc)
3084,2000000,Ford,59000.0,Diesel,SUV,Manual,2WD,White,8,1001-1500(cc)
3085,2025000,Ford,57000.0,Diesel,SUV,Manual,2WD,Blue,7,1001-1500(cc)
3086,1400006,Ford,56000.0,Petrol,Hatchback,Manual,2WD,Blue,7,1001-1500(cc)
3087,1400006,Ford,56000.0,Petrol,Hatchback,Manual,2WD,Blue,7,1001-1500(cc)
3088,4500000,Ford,13000.0,Diesel,Pickup,Manual,4WD,Blue,7,1501-2000(cc)
3089,1750000,Ford,55000.0,Petrol,Hatchback,Manual,2WD,Brown,6,1001-1500(cc)
3090,1675000,Ford,47000.0,Petrol,Sedan,Manual,2WD,Gray,7,1001-1500(cc)
3091,1549900,Ford,32000.0,Petrol,Hatchback,Manual,2WD,Gray,7,1001-1500(cc)
3092,2075000,Ford,55000.0,Petrol,SUV,Manual,2WD,Gray,7,1001-1500(cc)
3093,1450000,Ford,26000.0,Petrol,Hatchback,Automatic,2WD,Gray,7,1001-1500(cc)
3095,2075000,Ford,55000.0,Petrol,SUV,Manual,2WD,Gray,7,1001-1500(cc)
3096,2020000,Ford,55000.0,Petrol,Van,Automatic,2WD,Other Colors,7,1001-1500(cc)
3099,1975000,Ford,38000.0,Petrol,SUV,Manual,2WD,Silver,7,1001-1500(cc)
3100,9500000,Ford,64000.0,Diesel,SUV,Automatic,4WD,White,7,2901-above(cc)
3101,1900000,Ford,51000.0,Petrol,SUV,Manual,2WD,White,7,1001-1500(cc)
3103,2800000,Ford,48000.0,Petrol,SUV,Automatic,2WD,White,7,1501-2000(cc)
3104,2525000,Ford,35179.0,Petrol,SUV,Manual,2WD,White,7,1001-1500(cc)
3105,2199000,Ford,69000.0,Petrol,SUV,Manual,2WD,White,7,1001-1500(cc)
3106,2150000,Ford,39000.0,Petrol,SUV,Manual,2WD,White,7,1001-1500(cc)
3107,2005000,Ford,57000.0,Petrol,SUV,Manual,2WD,Brown,6,1001-1500(cc)
3108,1650000,Ford,23300.0,Petrol,Hatchback,Automatic,2WD,Gray,6,1001-1500(cc)
3109,1725000,Ford,19900.0,Petrol,Hatchback,Manual,2WD,Gray,6,1001-1500(cc)
3110,2100000,Ford,41000.0,Petrol,SUV,Automatic,2WD,Other Colors,6,1001-1500(cc)
3114,1450000,Ford,80000.0,Petrol,SUV,Automatic,4WD,Other Colors,6,1001-1500(cc)
3118,1625000,Ford,15875.0,Petrol,Hatchback,Manual,2WD,Red,6,1001-1500(cc)
3119,1999999,Ford,22500.0,Petrol,Sedan,Manual,4WD,Red,5,1001-1500(cc)
3120,2500000,Ford,52000.0,Petrol,SUV,Manual,2WD,Silver,5,1001-1500(cc)
3121,1485000,Ford,46383.0,Petrol,Hatchback,Manual,2WD,Silver,6,1001-1500(cc)
3122,2175000,Ford,65000.0,Petrol,SUV,Manual,2WD,Silver,6,1501-2000(cc)
3123,1990000,Ford,25000.0,Petrol,SUV,Manual,2WD,Silver,6,1001-1500(cc)
3125,2050000,Ford,38000.0,Petrol,SUV,Manual,2WD,White,6,1001-1500(cc)
3126,1600000,Ford,44900.0,Petrol,Hatchback,Manual,2WD,White,6,1001-1500(cc)
3127,2250000,Ford,33000.0,Petrol,SUV,Manual,2WD,White,6,1001-1500(cc)
3128,2100000,Ford,33000.0,Petrol,SUV,Manual,2WD,White,6,1001-1500(cc)
3129,2175000,Ford,80000.0,Petrol,SUV,Automatic,4WD,White,6,1001-1500(cc)
3131,2500000,Ford,48000.0,Petrol,SUV,Manual,2WD,White,6,1001-1500(cc)
3133,2400000,Ford,22500.0,Petrol,SUV,Automatic,2WD,Other Colors,5,1001-1500(cc)
3135,1600000,Ford,31000.0,Petrol,Hatchback,Manual,2WD,Blue,5,1001-1500(cc)
3137,2300000,Ford,51000.0,Petrol,SUV,Manual,2WD,Other Colors,5,1001-1500(cc)
3138,2100000,Ford,53000.0,Petrol,SUV,Manual,2WD,Brown,5,1001-1500(cc)
3139,2325000,Ford,34000.0,Petrol,SUV,Manual,2WD,Gray,5,1001-1500(cc)
3140,3095000,Ford,35000.0,Petrol,Hatchback,Manual,2WD,Gray,5,1001-1500(cc)
3141,2750000,Ford,144000.0,Petrol,SUV,Manual,2WD,Gray,5,1001-1500(cc)
3142,1650000,Ford,16500.0,Petrol,Hatchback,Manual,2WD,Other Colors,5,1001-1500(cc)
3143,2550000,Ford,39000.0,Petrol,SUV,Manual,2WD,Other Colors,5,1001-1500(cc)
3144,1950000,Ford,60000.0,Petrol,Hatchback,Manual,2WD,Other Colors,5,1501-2000(cc)
3148,1600000,Ford,38000.0,Petrol,Hatchback,Manual,2WD,Other Colors,5,1001-1500(cc)
3149,2450000,Ford,37000.0,Petrol,SUV,Manual,2WD,Other Colors,5,1001-1500(cc)
3150,2000000,Ford,14000.0,Petrol,Hatchback,Automatic,2WD,Other Colors,5,1001-1500(cc)
3151,2000000,Ford,37600.0,Petrol,Hatchback,Manual,2WD,Other Colors,4,1001-1500(cc)
3153,2400000,Ford,39000.0,Petrol,SUV,Manual,2WD,Silver,5,1001-1500(cc)
3155,2375000,Ford,40000.0,Petrol,SUV,Manual,2WD,Silver,5,1001-1500(cc)
3156,5500000,Ford,53000.0,Diesel,Pickup,Manual,4WD,Silver,5,2901-above(cc)
3157,1975000,Ford,37000.0,Petrol,SUV,Manual,2WD,Silver,5,1001-1500(cc)
3158,2000000,Ford,34800.0,Petrol,SUV,Automatic,2WD,Silver,5,1001-1500(cc)
3159,3250000,Ford,38000.0,Petrol,SUV,Manual,2WD,Silver,5,1001-1500(cc)
3162,1675000,Ford,40000.0,Petrol,Hatchback,Manual,2WD,White,5,1001-1500(cc)
3163,3100000,Ford,46000.0,Petrol,SUV,Manual,2WD,White,5,1001-1500(cc)
3164,2649999,Ford,39000.0,Petrol,SUV,Automatic,2WD,White,5,1001-1500(cc)
3167,2200000,Ford,24000.0,Petrol,Hatchback,Manual,2WD,Black,4,1001-1500(cc)
3169,2599000,Ford,20000.0,Petrol,SUV,Manual,2WD,Gray,4,1001-1500(cc)
3170,2000000,Ford,45000.0,Petrol,Hatchback,Manual,2WD,Gray,4,1001-1500(cc)
3171,2800000,Ford,14000.0,Petrol,SUV,Automatic,2WD,Gray,3,1001-1500(cc)
3173,2000000,Ford,20000.0,Petrol,SUV,Manual,2WD,Red,4,1001-1500(cc)
3174,1550000,Ford,29000.0,Petrol,Hatchback,Automatic,2WD,Red,4,1001-1500(cc)
3175,2350000,Ford,31000.0,Petrol,Hatchback,Manual,4WD,Silver,3,1001-1500(cc)
3176,3050000,Ford,32000.0,Petrol,SUV,Manual,2WD,White,4,1001-1500(cc)
3177,2010000,Ford,19400.0,Petrol,Hatchback,Manual,2WD,White,4,1001-1500(cc)
3179,1111111,Ford,80000.0,Petrol,SUV,Automatic,4WD,White,4,2501-2900(cc)
3180,3100000,Ford,15000.0,Petrol,SUV,Manual,2WD,White,4,1001-1500(cc)
3181,2275000,Ford,49000.0,Petrol,SUV,Automatic,4WD,Other Colors,3,1001-1500(cc)
3182,3900000,Ford,24000.0,Petrol,SUV,Manual,2WD,Blue,3,1001-1500(cc)
3184,2100000,Ford,17500.0,Petrol,SUV,Automatic,4WD,Gray,3,1001-1500(cc)
3186,2200000,Ford,17500.0,Petrol,SUV,Manual,4WD,Gray,3,1001-1500(cc)
3187,2359999,Ford,15300.0,Petrol,Hatchback,Manual,2WD,Gray,3,1001-1500(cc)
3188,3200000,Ford,16000.0,Petrol,SUV,Manual,2WD,Red,2,1001-1500(cc)
3189,7500000,Ford,27510.0,Diesel,Pickup,Automatic,4WD,Silver,3,2901-above(cc)
3190,2300000,Ford,23600.0,Petrol,SUV,Automatic,2WD,Silver,3,1001-1500(cc)
3191,2075000,Ford,30000.0,Petrol,SUV,Automatic,2WD,White,3,1001-1500(cc)
3192,2950000,Ford,30000.0,Petrol,SUV,Manual,2WD,White,3,1001-1500(cc)
3193,3050000,Ford,290000.0,Petrol,SUV,Manual,2WD,White,3,1001-1500(cc)
3194,8800000,Ford,22000.0,Diesel,Pickup,Automatic,4WD,Brown,2,2901-above(cc)
3199,3200000,Ford,35000.0,Petrol,SUV,Manual,2WD,White,2,1001-1500(cc)
3200,2350000,Ford,34000.0,Petrol,SUV,Manual,2WD,White,2,1001-1500(cc)
3201,3750000,Ford,9000.0,Petrol,SUV,Manual,2WD,White,2,1001-1500(cc)
3202,3900000,Ford,9000.0,Petrol,SUV,Automatic,2WD,White,2,1001-1500(cc)
3203,7400000,Ford,17312.0,Diesel,Pickup,Automatic,4WD,Silver,1,2901-above(cc)
